agent_number,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,site,anomaly,reference_period
2997,Maximum,Spring,2018,0,19.066666666666700,2018-09-01,2018-11-30,-39.49846,176.91189,Napier,0.08999999999999990,1961-1990
2997,Maximum,Summer,2018,0,25.5,2017-12-01,2018-02-28,-39.49846,176.91189,Napier,1.793333333333330,1961-1990
2997,Maximum,Winter,2018,0,15.266666666666700,2018-06-01,2018-08-31,-39.49846,176.91189,Napier,1.067777777777780,1961-1990
2997,Minimum,Autumn,2018,0,10.933333333333300,2018-03-01,2018-05-31,-39.49846,176.91189,Napier,1.0300000000000000,1961-1990
2997,Minimum,Spring,2018,0,9.2,2018-09-01,2018-11-30,-39.49846,176.91189,Napier,0.07555555555555490,1961-1990
2997,Minimum,Summer,2018,0,16.133333333333300,2017-12-01,2018-02-28,-39.49846,176.91189,Napier,2.1322222222222200,1961-1990
2997,Minimum,Winter,2018,0,4.766666666666670,2018-06-01,2018-08-31,-39.49846,176.91189,Napier,0.043333333333333,1961-1990
3629,Average,Autumn,2018,0,10.833333333333300,2018-03-01,2018-05-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Average,Spring,2018,0,9.033333333333330,2018-09-01,2018-11-30,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Average,Summer,2018,0,15.966666666666700,2017-12-01,2018-02-28,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Average,Winter,2018,0,5.333333333333330,2018-06-01,2018-08-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Autumn,2018,0,15.133333333333300,2018-03-01,2018-05-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Spring,2018,0,14.366666666666700,2018-09-01,2018-11-30,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Summer,2018,0,21.233333333333300,2017-12-01,2018-02-28,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Winter,2018,0,9.233333333333330,2018-06-01,2018-08-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Autumn,2018,0,6.5,2018-03-01,2018-05-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Spring,2018,0,3.7666666666666700,2018-09-01,2018-11-30,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Summer,2018,0,10.7,2017-12-01,2018-02-28,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Winter,2018,0,1.4666666666666700,2018-06-01,2018-08-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3715,Average,Autumn,2018,0,15.4,2018-03-01,2018-05-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Average,Spring,2018,0,13.200000000000000,2018-09-01,2018-11-30,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Average,Summer,2018,0,20.533333333333300,2017-12-01,2018-02-28,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Average,Winter,2018,0,10.233333333333300,2018-06-01,2018-08-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Autumn,2018,0,19.233333333333300,2018-03-01,2018-05-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Spring,2018,0,17.266666666666700,2018-09-01,2018-11-30,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Summer,2018,0,24.833333333333300,2017-12-01,2018-02-28,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Winter,2018,0,14.166666666666700,2018-06-01,2018-08-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Autumn,2018,0,11.533333333333300,2018-03-01,2018-05-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Spring,2018,0,9.133333333333330,2018-09-01,2018-11-30,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Summer,2018,0,16.233333333333300,2017-12-01,2018-02-28,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Winter,2018,0,6.266666666666670,2018-06-01,2018-08-31,-39.93704,175.04509,Whanganui,NA,1961-1990
37662,Average,Autumn,2018,0,14.433333333333300,2018-03-01,2018-05-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Average,Spring,2018,0,12.333333333333300,2018-09-01,2018-11-30,-40.957,175.707,Masterton,NA,1961-1990
37662,Average,Summer,2018,0,20.166666666666700,2017-12-01,2018-02-28,-40.957,175.707,Masterton,NA,1961-1990
37662,Average,Winter,2018,0,8.933333333333330,2018-06-01,2018-08-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Autumn,2018,0,19.833333333333300,2018-03-01,2018-05-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Spring,2018,0,17.966666666666700,2018-09-01,2018-11-30,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Summer,2018,0,26.2,2017-12-01,2018-02-28,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Winter,2018,0,14.033333333333300,2018-06-01,2018-08-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Autumn,2018,0,9.066666666666670,2018-03-01,2018-05-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Spring,2018,0,6.7,2018-09-01,2018-11-30,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Summer,2018,0,14.066666666666700,2017-12-01,2018-02-28,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Winter,2018,0,3.8000000000000000,2018-06-01,2018-08-31,-40.957,175.707,Masterton,NA,1961-1990
3909,Average,Autumn,2018,0,12.8,2018-03-01,2018-05-31,-42.71228,170.98428,Hokitika,0.34567901234567900,1961-1990
3909,Average,Spring,2018,0,11.6,2018-09-01,2018-11-30,-42.71228,170.98428,Hokitika,0.40740740740740700,1961-1990
3909,Average,Summer,2018,0,17.666666666666700,2017-12-01,2018-02-28,-42.71228,170.98428,Hokitika,2.4243589743589800,1961-1990
3909,Average,Winter,2018,0,8.633333333333330,2018-06-01,2018-08-31,-42.71228,170.98428,Hokitika,0.7925925925925920,1961-1990
3909,Maximum,Autumn,2018,0,16.766666666666700,2018-03-01,2018-05-31,-42.71228,170.98428,Hokitika,0.21234567901234400,1961-1990
3909,Maximum,Spring,2018,0,15.7,2018-09-01,2018-11-30,-42.71228,170.98428,Hokitika,0.5469135802469140,1961-1990
3909,Maximum,Summer,2018,0,21.6,2017-12-01,2018-02-28,-42.71228,170.98428,Hokitika,2.4333333333333300,1961-1990
3909,Maximum,Winter,2018,0,12.833333333333300,2018-06-01,2018-08-31,-42.71228,170.98428,Hokitika,0.5518518518518520,1961-1990
3909,Minimum,Autumn,2018,0,8.8,2018-03-01,2018-05-31,-42.71228,170.98428,Hokitika,0.44691358024691400,1961-1990
3909,Minimum,Spring,2018,0,7.466666666666670,2018-09-01,2018-11-30,-42.71228,170.98428,Hokitika,0.22345679012345700,1961-1990
3909,Minimum,Summer,2018,0,13.700000000000000,2017-12-01,2018-02-28,-42.71228,170.98428,Hokitika,2.370512820512820,1961-1990
3909,Minimum,Winter,2018,0,4.466666666666670,2018-06-01,2018-08-31,-42.71228,170.98428,Hokitika,1.060493827160490,1961-1990
3925,Average,Autumn,2018,0,12.366666666666700,2018-03-01,2018-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Spring,2018,0,12.2,2018-09-01,2018-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Summer,2018,0,19.1,2017-12-01,2018-02-28,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Winter,2018,0,7.066666666666670,2018-06-01,2018-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Autumn,2018,0,16.966666666666700,2018-03-01,2018-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Spring,2018,0,18.166666666666700,2018-09-01,2018-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Summer,2018,0,25.2,2017-12-01,2018-02-28,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Winter,2018,0,11.6,2018-06-01,2018-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Autumn,2018,0,7.766666666666670,2018-03-01,2018-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Spring,2018,0,6.166666666666670,2018-09-01,2018-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Summer,2018,0,13.066666666666700,2017-12-01,2018-02-28,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Winter,2018,0,2.466666666666670,2018-06-01,2018-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
4107,Average,Autumn,2018,0,11.366666666666700,2018-03-01,2018-05-31,-44.67384,167.92406,Milford Sound,0.23456790123456800,1961-1990
4107,Average,Spring,2018,0,10.833333333333300,2018-09-01,2018-11-30,-44.67384,167.92406,Milford Sound,0.6777777777777790,1961-1990
4107,Average,Summer,2018,0,16.733333333333300,2017-12-01,2018-02-28,-44.67384,167.92406,Milford Sound,2.3965517241379300,1961-1990
4107,Average,Winter,2018,0,6.866666666666670,2018-06-01,2018-08-31,-44.67384,167.92406,Milford Sound,0.8455555555555560,1961-1990
4107,Maximum,Autumn,2018,0,15.433333333333300,2018-03-01,2018-05-31,-44.67384,167.92406,Milford Sound,0.018518518518519000,1961-1990
4107,Maximum,Spring,2018,0,15.5,2018-09-01,2018-11-30,-44.67384,167.92406,Milford Sound,1.0382716049382700,1961-1990
4107,Maximum,Summer,2018,0,21.233333333333300,2017-12-01,2018-02-28,-44.67384,167.92406,Milford Sound,2.658620689655170,1961-1990
4107,Maximum,Winter,2018,0,11.033333333333300,2018-06-01,2018-08-31,-44.67384,167.92406,Milford Sound,0.9599999999999990,1961-1990
4107,Minimum,Autumn,2018,0,7.266666666666670,2018-03-01,2018-05-31,-44.67384,167.92406,Milford Sound,0.4144444444444440,1961-1990
4107,Minimum,Spring,2018,0,6.133333333333330,2018-09-01,2018-11-30,-44.67384,167.92406,Milford Sound,0.3100000000000000,1961-1990
4107,Minimum,Summer,2018,0,12.200000000000000,2017-12-01,2018-02-28,-44.67384,167.92406,Milford Sound,2.061111111111110,1961-1990
4107,Minimum,Winter,2018,0,2.7,2018-06-01,2018-08-31,-44.67384,167.92406,Milford Sound,0.7255555555555560,1961-1990
4241,Average,Autumn,2018,0,14.200000000000000,2018-03-01,2018-05-31,-41.299,173.226,Nelson,1.203333333333340,1961-1990
4241,Average,Spring,2018,0,12.766666666666700,2018-09-01,2018-11-30,-41.299,173.226,Nelson,0.6466666666666670,1961-1990
4241,Average,Summer,2018,0,19.8,2017-12-01,2018-02-28,-41.299,173.226,Nelson,2.753333333333330,1961-1990
4241,Average,Winter,2018,0,8.566666666666670,2018-06-01,2018-08-31,-41.299,173.226,Nelson,1.2177777777777800,1961-1990
4241,Maximum,Autumn,2018,0,18.866666666666700,2018-03-01,2018-05-31,-41.299,173.226,Nelson,0.9622222222222230,1961-1990
4241,Maximum,Spring,2018,0,17.166666666666700,2018-09-01,2018-11-30,-41.299,173.226,Nelson,0.474444444444444,1961-1990
4241,Maximum,Summer,2018,0,24.233333333333300,2017-12-01,2018-02-28,-41.299,173.226,Nelson,2.5755555555555600,1961-1990
4241,Maximum,Winter,2018,0,13.566666666666700,2018-06-01,2018-08-31,-41.299,173.226,Nelson,1.0022222222222200,1961-1990
4241,Minimum,Autumn,2018,0,9.533333333333330,2018-03-01,2018-05-31,-41.299,173.226,Nelson,1.4466666666666700,1961-1990
4241,Minimum,Spring,2018,0,8.366666666666670,2018-09-01,2018-11-30,-41.299,173.226,Nelson,0.8200000000000000,1961-1990
4241,Minimum,Summer,2018,0,15.333333333333300,2017-12-01,2018-02-28,-41.299,173.226,Nelson,2.887777777777780,1961-1990
4241,Minimum,Winter,2018,0,3.6,2018-06-01,2018-08-31,-41.299,173.226,Nelson,1.4722222222222200,1961-1990
4326,Average,Autumn,2018,0,13.133333333333300,2018-03-01,2018-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Spring,2018,0,12.6,2018-09-01,2018-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Summer,2018,0,19,2017-12-01,2018-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Winter,2018,0,8.366666666666670,2018-06-01,2018-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Autumn,2018,0,18.866666666666700,2018-03-01,2018-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Spring,2018,0,18.5,2018-09-01,2018-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Summer,2018,0,25.166666666666700,2017-12-01,2018-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Winter,2018,0,14.033333333333300,2018-06-01,2018-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Autumn,2018,0,7.433333333333330,2018-03-01,2018-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Spring,2018,0,6.666666666666670,2018-09-01,2018-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Summer,2018,0,12.833333333333300,2017-12-01,2018-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Winter,2018,0,2.7,2018-06-01,2018-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4843,Average,Autumn,2018,0,12.366666666666700,2018-03-01,2018-05-31,-43.493,172.537,Christchurch,0.3022222222222230,1961-1990
4843,Average,Spring,2018,0,11.266666666666700,2018-09-01,2018-11-30,-43.493,172.537,Christchurch,-0.42444444444444500,1961-1990
4843,Average,Summer,2018,0,18.466666666666700,2017-12-01,2018-02-28,-43.493,172.537,Christchurch,1.8855555555555500,1961-1990
4843,Average,Winter,2018,0,7.5,2018-06-01,2018-08-31,-43.493,172.537,Christchurch,1.166666666666670,1961-1990
4843,Maximum,Autumn,2018,0,17.833333333333300,2018-03-01,2018-05-31,-43.493,172.537,Christchurch,0.6577777777777810,1961-1990
4843,Maximum,Spring,2018,0,16.566666666666700,2018-09-01,2018-11-30,-43.493,172.537,Christchurch,-0.3511111111111130,1961-1990
4843,Maximum,Summer,2018,0,23.666666666666700,2017-12-01,2018-02-28,-43.493,172.537,Christchurch,1.9888888888888900,1961-1990
4843,Maximum,Winter,2018,0,12.5,2018-06-01,2018-08-31,-43.493,172.537,Christchurch,1.1522222222222200,1961-1990
4843,Minimum,Autumn,2018,0,6.866666666666670,2018-03-01,2018-05-31,-43.493,172.537,Christchurch,-0.08444444444444430,1961-1990
4843,Minimum,Spring,2018,0,5.933333333333330,2018-09-01,2018-11-30,-43.493,172.537,Christchurch,-0.5344444444444450,1961-1990
4843,Minimum,Summer,2018,0,13.166666666666700,2017-12-01,2018-02-28,-43.493,172.537,Christchurch,1.6833333333333300,1961-1990
4843,Minimum,Winter,2018,0,2.566666666666670,2018-06-01,2018-08-31,-43.493,172.537,Christchurch,1.2444444444444400,1961-1990
4970,Average,Autumn,2018,0,8.733333333333330,2018-03-01,2018-05-31,-44.002,170.441,Lake Tekapo,-0.9366666666666670,1961-1990
4970,Average,Spring,2018,0,8.533333333333330,2018-09-01,2018-11-30,-44.002,170.441,Lake Tekapo,-0.6919540229885060,1961-1990
4970,Average,Summer,2018,0,15.666666666666700,2017-12-01,2018-02-28,-44.002,170.441,Lake Tekapo,0.9428571428571430,1961-1990
4970,Average,Winter,2018,0,3.533333333333330,2018-06-01,2018-08-31,-44.002,170.441,Lake Tekapo,0.7877777777777780,1961-1990
4970,Maximum,Autumn,2018,0,14.1,2018-03-01,2018-05-31,-44.002,170.441,Lake Tekapo,-0.9477777777777790,1961-1990
4970,Maximum,Spring,2018,0,14.633333333333300,2018-09-01,2018-11-30,-44.002,170.441,Lake Tekapo,-0.10000000000000100,1961-1990
4970,Maximum,Summer,2018,0,22.366666666666700,2017-12-01,2018-02-28,-44.002,170.441,Lake Tekapo,1.4988095238095200,1961-1990
4970,Maximum,Winter,2018,0,8.433333333333330,2018-06-01,2018-08-31,-44.002,170.441,Lake Tekapo,1.2488888888888900,1961-1990
4970,Minimum,Autumn,2018,0,3.4000000000000000,2018-03-01,2018-05-31,-44.002,170.441,Lake Tekapo,-0.905555555555555,1961-1990
4970,Minimum,Spring,2018,0,2.4333333333333300,2018-09-01,2018-11-30,-44.002,170.441,Lake Tekapo,-1.2666666666666700,1961-1990
4970,Minimum,Summer,2018,0,8.966666666666670,2017-12-01,2018-02-28,-44.002,170.441,Lake Tekapo,0.35000000000000000,1961-1990
4970,Minimum,Winter,2018,0,-1.3333333333333300,2018-06-01,2018-08-31,-44.002,170.441,Lake Tekapo,0.352222222222222,1961-1990
5086,Average,Autumn,2018,0,11.200000000000000,2018-03-01,2018-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Spring,2018,0,10.033333333333300,2018-09-01,2018-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Summer,2018,0,16.7,2017-12-01,2018-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Winter,2018,0,6.166666666666670,2018-06-01,2018-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Autumn,2018,0,17.03333333333330,2018-03-01,2018-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Spring,2018,0,15.733333333333300,2018-09-01,2018-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Summer,2018,0,22,2017-12-01,2018-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Winter,2018,0,11.933333333333300,2018-06-01,2018-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Autumn,2018,0,5.4,2018-03-01,2018-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Spring,2018,0,4.3,2018-09-01,2018-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Summer,2018,0,11.466666666666700,2017-12-01,2018-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Winter,2018,0,0.40000000000000000,2018-06-01,2018-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5212,Average,Autumn,2018,0,9.9,2018-03-01,2018-05-31,-44.52612,169.88948,Tara Hills,0.45057471264367900,1961-1990
5212,Average,Spring,2018,0,9.866666666666670,2018-09-01,2018-11-30,-44.52612,169.88948,Tara Hills,0.37471264367816200,1961-1990
5212,Average,Summer,2018,0,17.433333333333300,2017-12-01,2018-02-28,-44.52612,169.88948,Tara Hills,2.0285714285714300,1961-1990
5212,Average,Winter,2018,0,3.8000000000000000,2018-06-01,2018-08-31,-44.52612,169.88948,Tara Hills,1.417241379310350,1961-1990
5212,Maximum,Autumn,2018,0,15.466666666666700,2018-03-01,2018-05-31,-44.52612,169.88948,Tara Hills,-0.20459770114942400,1961-1990
5212,Maximum,Spring,2018,0,16.2,2018-09-01,2018-11-30,-44.52612,169.88948,Tara Hills,0.17586206896551800,1961-1990
5212,Maximum,Summer,2018,0,24.366666666666700,2017-12-01,2018-02-28,-44.52612,169.88948,Tara Hills,1.970238095238100,1961-1990
5212,Maximum,Winter,2018,0,9.266666666666670,2018-06-01,2018-08-31,-44.52612,169.88948,Tara Hills,1.40344827586207,1961-1990
5212,Minimum,Autumn,2018,0,4.3,2018-03-01,2018-05-31,-44.52612,169.88948,Tara Hills,1.0781609195402300,1961-1990
5212,Minimum,Spring,2018,0,3.4333333333333300,2018-09-01,2018-11-30,-44.52612,169.88948,Tara Hills,0.47241379310344900,1961-1990
5212,Minimum,Summer,2018,0,10.533333333333300,2017-12-01,2018-02-28,-44.52612,169.88948,Tara Hills,2.117857142857140,1961-1990
5212,Minimum,Winter,2018,0,-1.7,2018-06-01,2018-08-31,-44.52612,169.88948,Tara Hills,1.393103448275860,1961-1990
5451,Average,Autumn,2018,0,10.133333333333300,2018-03-01,2018-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Spring,2018,0,9.633333333333330,2018-09-01,2018-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Summer,2018,0,17.4,2017-12-01,2018-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Winter,2018,0,4.566666666666670,2018-06-01,2018-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Autumn,2018,0,15,2018-03-01,2018-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Spring,2018,0,15.333333333333300,2018-09-01,2018-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Summer,2018,0,23.866666666666700,2017-12-01,2018-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Winter,2018,0,9.566666666666670,2018-06-01,2018-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Autumn,2018,0,5.2333333333333300,2018-03-01,2018-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Spring,2018,0,3.966666666666670,2018-09-01,2018-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Summer,2018,0,10.966666666666700,2017-12-01,2018-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Winter,2018,0,-0.4,2018-06-01,2018-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5778,Average,Autumn,2018,0,10.533333333333300,2018-03-01,2018-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Spring,2018,0,10.333333333333300,2018-09-01,2018-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Summer,2018,0,16.5,2017-12-01,2018-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Winter,2018,0,6,2018-06-01,2018-08-31,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Autumn,2018,0,14.833333333333300,2018-03-01,2018-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Spring,2018,0,15.1,2018-09-01,2018-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Summer,2018,0,21.8,2017-12-01,2018-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Winter,2018,0,9.933333333333330,2018-06-01,2018-08-31,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Autumn,2018,0,6.3,2018-03-01,2018-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Spring,2018,0,5.6,2018-09-01,2018-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Summer,2018,0,11.2,2017-12-01,2018-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Winter,2018,0,2.1,2018-06-01,2018-08-31,-46.115,168.887,Gore,NA,1961-1990
5814,Average,Autumn,2018,0,10.733333333333300,2018-03-01,2018-05-31,-46.41741,168.33052,Invercargill,0.5222222222222240,1961-1990
5814,Average,Spring,2018,0,10.466666666666700,2018-09-01,2018-11-30,-46.41741,168.33052,Invercargill,0.5877777777777770,1961-1990
5814,Average,Summer,2018,0,15.9,2017-12-01,2018-02-28,-46.41741,168.33052,Invercargill,2.33,1961-1990
5814,Average,Winter,2018,0,6.566666666666670,2018-06-01,2018-08-31,-46.41741,168.33052,Invercargill,0.8444444444444440,1961-1990
5814,Maximum,Autumn,2018,0,14.766666666666700,2018-03-01,2018-05-31,-46.41741,168.33052,Invercargill,0.033333333333333200,1961-1990
5814,Maximum,Spring,2018,0,15.2,2018-09-01,2018-11-30,-46.41741,168.33052,Invercargill,0.7388888888888890,1961-1990
5814,Maximum,Summer,2018,0,20.96666666666670,2017-12-01,2018-02-28,-46.41741,168.33052,Invercargill,2.725555555555560,1961-1990
5814,Maximum,Winter,2018,0,10.933333333333300,2018-06-01,2018-08-31,-46.41741,168.33052,Invercargill,0.8333333333333340,1961-1990
